transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,recipient_id,is_fraud
T003109,U206,2026-05-23T19:10:29.297826,403.25,-12.9784,-38.43254,DEV0653,U146,0
T003110,U480,2026-05-22T17:38:27.111337,57.81,-25.40136,-49.39094,DEV0239,M091,0
T003111,U297,2026-05-23T09:07:36.581657,74.33,-23.52124,-46.68416,DEV0748,M016,0
T003112,U195,2026-05-23T01:30:07.560778,524.13,-23.50827,-46.58617,DEV0253,M085,0
T003113,U291,2026-05-22T21:21:53.818760,163.65,-30.00621,-51.13663,DEV0273,M087,0
T003114,U308,2026-05-23T14:00:23.338800,4.77,-19.92136,-43.89786,DEV0004,M066,0
T003115,U155,2026-05-23T09:42:02.993914,53.23,-30.08481,-51.27792,DEV0612,M020,0
T003116,U178,2026-05-23T16:08:46.403592,96.16,-15.70416,-47.94237,DEV0736,U100,0
T003117,U454,2026-05-22T17:41:48.985162,297.65,-30.00089,-51.16214,DEV0661,M013,0
T003118,U044,2026-05-23T02:23:24.355907,9.0,-15.81896,-47.93871,DEV0795,M092,0
T003119,U191,2026-05-22T21:51:00.035627,72086.74,-30.05692,-51.26896,DEV0398,U303,1
T003120,U485,2026-05-22T23:00:03.319277,12.02,-23.61218,-46.62068,DEV0432,M033,0
T003121,U283,2026-05-23T05:27:20.329493,36.28,-22.92839,-43.06573,DEV0028,U448,0
T003122,U258,2026-05-23T01:13:34.790575,61.96,-23.64743,-46.60348,DEV0335,M001,0
T003123,U152,2026-05-23T08:29:14.054144,362.41,-22.9068,-43.1729,DEV0094,M080,1
T003124,U128,2026-05-23T15:24:05.183677,5.23,-15.80635,-47.90062,DEV0471,M074,0
T003125,U175,2026-05-23T00:47:10.048843,214.0,-25.39258,-49.31489,DEV0394,M029,0
T003126,U451,2026-05-22T23:37:56.794640,593.77,-25.44154,-49.26173,DEV0017,U402,0
T003127,U377,2026-05-22T20:34:19.168598,13.41,-23.57401,-46.64755,DEV0180,M027,0
T003128,U439,2026-05-23T02:21:12.977819,5000.0,-22.81944,-43.14511,DEV0055,U029,1
T003129,U029,2026-05-23T02:21:22.977819,4950.0,-12.9714,-38.5014,DEV0338,U041,1
T003130,U041,2026-05-23T02:21:32.977819,4900.0,-19.9173,-43.9345,DEV0547,U439,1
T003131,U147,2026-05-23T10:40:51.385963,123.5,-12.93793,-38.50589,DEV0272,M075,0
T003132,U163,2026-05-22T23:21:11.982328,15.65,-19.94229,-43.89935,DEV0380,M030,0
T003133,U127,2026-05-23T00:49:09.049757,70.78,-23.51481,-46.6169,DEV0776,M012,0
T003134,U475,2026-05-23T08:58:43.104663,11.52,-22.94675,-43.13213,DEV0414,U457,0
T003135,U271,2026-05-23T11:18:05.028362,36.09,-12.93403,-38.54068,DEV0005,U323,0
T003136,U230,2026-05-22T17:03:42.656142,240.13,-15.72144,-47.96957,DEV0242,U081,0
T003137,U196,2026-05-23T11:04:36.793046,52.55,-15.69357,-47.89608,DEV0653,M005,0
T003138,U028,2026-05-22T21:12:05.292491,37.94,-25.51461,-49.33004,DEV0702,M084,0
T003139,U058,2026-05-23T02:26:58.469668,377.8,-19.96055,-43.92542,DEV0633,M052,0
T003140,U477,2026-05-23T11:47:41.558383,26.7,-19.80664,-43.92425,DEV0039,M086,0
T003141,U412,2026-05-22T18:25:15.997510,39.89,-25.43559,-49.2326,DEV0532,M034,0
T003142,U410,2026-05-23T03:12:30.963694,13.36,-12.88895,-38.49098,DEV0523,M082,0
T003143,U237,2026-05-22T22:46:01.925793,56.13,-30.09567,-51.1694,DEV0385,M056,0
T003144,U337,2026-05-22T19:10:10.437407,36.86,-29.95283,-51.18191,DEV0575,U107,0
T003145,U295,2026-05-23T04:25:34.764495,54.62,-12.97743,-38.49083,DEV0146,M080,0
T003146,U296,2026-05-23T16:44:39.557071,99.96,-30.02547,-51.21376,DEV0470,M047,0
T003147,U219,2026-05-22T18:57:21.033253,171.55,-19.90811,-43.916,DEV0656,U462,0
T003148,U252,2026-05-22T18:44:41.238823,238.89,-30.02226,-51.26228,DEV0207,M001,0
T003149,U113,2026-05-23T13:09:32.700129,388.76,-23.57176,-46.59141,DEV0302,M084,0
T003150,U159,2026-05-23T03:32:07.718865,98.4,-22.92037,-43.24113,DEV0659,M034,0
T003151,U306,2026-05-23T03:54:37.574353,228.05,-12.9263,-38.47729,DEV0548,M024,0
T003152,U437,2026-05-22T22:21:50.649839,213.91,-19.91457,-43.97413,DEV0512,M012,0
T003153,U436,2026-05-23T11:56:10.025873,297.51,-12.94632,-38.5057,DEV0149,M005,0
T003154,U063,2026-05-23T04:55:11.974055,38.54,-23.5691,-46.62601,DEV0692,U473,0
T003155,U252,2026-05-22T19:15:18.948154,249.22,-30.03974,-51.17772,DEV0207,M082,0
T003156,U348,2026-05-22T23:48:16.308618,116.8,-23.49252,-46.57568,DEV0118,M057,0
T003157,U221,2026-05-23T10:58:19.217614,145.49,-15.82149,-47.94135,DEV0408,M042,0
T003158,U141,2026-05-23T11:17:53.763295,162.34,-25.31578,-49.25713,DEV0058,M018,1
T003159,U314,2026-05-23T16:20:35.424201,242.22,-19.99537,-43.96765,DEV0724,M010,0
T003160,U488,2026-05-23T14:03:57.841050,33.52,-19.85916,-43.9773,DEV0061,M019,0
T003161,U189,2026-05-23T21:45:24.699352,94.79,-30.03309,-51.32148,DEV0144,M078,0
T003162,U070,2026-05-23T02:34:51.041185,103.54,-22.96422,-43.14242,DEV0053,M087,0
T003163,U336,2026-05-22T22:34:58.242378,69195.0,-19.89999,-43.97333,DEV0637,M029,1
T003164,U432,2026-05-23T03:37:27.496198,124.7,-23.47581,-46.59327,DEV0476,M027,0
T003165,U061,2026-05-23T02:53:28.416532,12.87,-23.57285,-46.62562,DEV0234,M044,0
T003166,U317,2026-05-23T05:16:20.704841,38.37,-12.95733,-38.50756,DEV0139,M041,0
T003167,U215,2026-05-22T16:28:50.299189,70.94,-25.44783,-49.27417,DEV0227,M085,0
T003168,U398,2026-05-23T02:34:32.345059,34.56,-23.51295,-46.60731,DEV0759,M070,0
T003169,U029,2026-05-23T02:48:06.430344,21.03,-12.98007,-38.42904,DEV0338,U300,0
T003170,U326,2026-05-22T19:52:30.249331,420.96,-12.9069,-38.61673,DEV0376,U243,0
T003171,U100,2026-05-22T18:03:16.096050,26.82,-30.04511,-51.23613,DEV0195,M007,0
T003172,U351,2026-05-23T17:28:17.635563,138.91,-12.95994,-38.51233,DEV0157,M003,0
T003173,U099,2026-05-23T04:45:20.442520,31.53,-15.8115,-47.99889,DEV0277,M008,0
T003174,U223,2026-05-22T20:56:52.965573,42.63,-22.95268,-43.06697,DEV0316,M013,0
T003175,U213,2026-05-22T19:05:25.014342,12.68,-12.89967,-38.5095,DEV0149,U358,0
T003176,U419,2026-05-22T18:22:59.324401,274.39,-23.59202,-46.68492,DEV0552,U187,0
T003177,U411,2026-05-23T00:11:58.585790,90.53,-22.95917,-43.19216,DEV0707,M099,0
T003178,U317,2026-05-23T07:32:04.387620,188.77,-12.96672,-38.50139,DEV0139,M030,0
T003179,U315,2026-05-22T20:29:20.629567,28.92,-23.51628,-46.54343,DEV0140,M051,0
T003180,U302,2026-05-23T04:02:57.681634,46.12,-15.81509,-47.94201,DEV0503,M003,0
T003181,U283,2026-05-23T09:58:12.871632,19.24,-22.99279,-43.21115,DEV0028,U063,0
T003182,U179,2026-05-23T10:23:17.564630,11.42,-23.54639,-46.68278,DEV0695,M017,0
T003183,U261,2026-05-22T21:36:36.948832,146.35,-23.47331,-46.64526,DEV0330,M032,0
T003184,U163,2026-05-22T23:41:45.085004,30.41,-19.85878,-44.0145,DEV0380,M085,0
T003185,U364,2026-05-23T04:49:45.529277,42.99,-15.77335,-47.88223,DEV0051,U038,0
T003186,U235,2026-05-23T01:35:40.310239,293.62,-19.97186,-43.86127,DEV0795,M041,0
T003187,U387,2026-05-22T23:17:26.118207,10.14,-12.99631,-38.45089,DEV0305,M080,0
T003188,U401,2026-05-22T20:40:44.202039,39.56,-19.92648,-43.92158,DEV0051,M091,0
T003189,U409,2026-05-23T16:57:07.384947,197.78,-22.96644,-43.09905,DEV0514,M057,0
T003190,U474,2026-05-23T03:16:36.507299,2.7,-22.92657,-43.15354,DEV0311,M077,0
T003191,U455,2026-05-23T13:40:37.692927,112.63,-12.89961,-38.56055,DEV0374,M071,0
T003192,U398,2026-05-23T03:20:02.253077,13.09,-23.52388,-46.60648,DEV0759,M030,0
T003193,U240,2026-05-22T18:48:58.436705,125.0,-12.92466,-38.49017,DEV0023,M097,0
T003194,U482,2026-05-23T05:45:21.076655,53.52,-23.47291,-46.67248,DEV0689,M090,0
T003195,U413,2026-05-23T01:15:41.454336,99.38,-15.72725,-47.96723,DEV0256,U459,0
T003196,U433,2026-05-23T00:42:30.129783,17.34,-15.74209,-47.82068,DEV0576,M074,0
T003197,U337,2026-05-22T20:22:25.246278,141.89,-29.98975,-51.24086,DEV0575,M036,0
T003198,U095,2026-05-23T03:40:51.019919,808.94,-23.56625,-46.62999,DEV0099,U129,0
T003199,U364,2026-05-23T06:10:32.596962,165.08,-15.80783,-47.86001,DEV0051,M016,0
T003200,U460,2026-05-22T23:01:22.451917,259.92,-30.06555,-51.24045,DEV0794,M091,0
T003201,U211,2026-05-23T23:01:43.538148,4192.92,-23.52912,-46.63394,DEV0117,U171,1
T003202,U133,2026-05-22T22:05:35.375505,254.23,-25.38393,-49.211,DEV0682,M068,0
T003203,U107,2026-05-22T17:30:25.589427,19.49,-23.56138,-46.68347,DEV0453,U152,0
T003204,U232,2026-05-23T07:00:51.259955,2.47,-15.79177,-47.88799,DEV0065,U334,0
T003205,U229,2026-05-23T00:03:15.437689,10.73,-13.0168,-38.48402,DEV0450,U479,0
T003206,U334,2026-05-23T07:10:28.815463,184.5,-22.9254,-43.19353,DEV0089,M036,0
T003207,U231,2026-05-23T06:35:51.634093,70.19,-12.92966,-38.50954,DEV0119,M008,0
T003208,U039,2026-05-23T06:56:07.374378,33.22,-29.96543,-51.32889,DEV0574,U026,0
T003209,U012,2026-05-23T13:03:06.174438,23.68,-30.04155,-51.12945,DEV0190,M018,0
T003210,U499,2026-05-22T21:32:43.433189,418.32,-19.90118,-43.93666,DEV0020,U342,0
T003211,U029,2026-05-23T05:28:41.386864,296.37,-12.97467,-38.53451,DEV0338,U405,0
T003212,U298,2026-05-22T16:11:34.090021,30.7,-23.59161,-46.69584,DEV0613,M075,0
T003213,U271,2026-05-23T14:55:28.963387,159.05,-13.0613,-38.55036,DEV0005,M098,0
T003214,U380,2026-05-23T15:10:44.464407,57.33,-22.91216,-43.143,DEV0469,U315,0
T003215,U465,2026-05-23T01:49:23.683914,254.62,-22.87003,-43.17142,DEV0443,U407,1
T003216,U439,2026-05-23T02:26:33.981022,263.62,-22.87345,-43.15106,DEV0055,M022,0
T003217,U422,2026-05-23T00:06:15.520210,42.43,-22.93662,-43.04058,DEV0442,M013,0
T003218,U118,2026-05-22T23:00:02.613189,277.36,-15.84001,-48.01786,DEV0570,U169,0
T003219,U003,2026-05-22T22:13:36.266348,3.31,-29.97764,-51.23302,DEV0122,M052,0
T003220,U417,2026-05-22T23:03:17.458988,181.47,-19.91599,-43.89041,DEV0727,M023,0
T003221,U119,2026-05-23T11:05:21.754792,5.29,-15.79594,-48.01219,DEV0792,M010,0
T003222,U313,2026-05-22T21:23:54.290155,52.41,-15.78403,-47.97309,DEV0410,U220,0
T003223,U294,2026-05-23T03:31:33.367401,120.92,-25.46701,-49.29381,DEV0394,M068,0
T003224,U243,2026-05-22T23:51:16.734397,363.77,-15.86036,-47.91354,DEV0001,M020,0
T003225,U165,2026-05-23T02:20:08.502400,100.91,-25.46958,-49.30905,DEV0577,M097,0
T003226,U351,2026-05-23T18:21:42.384337,31.28,-12.90713,-38.43515,DEV0157,U201,0
T003227,U136,2026-05-23T17:22:03.174893,7.13,-12.92733,-38.48808,DEV0103,M009,0
T003228,U177,2026-05-23T13:01:17.945693,194.84,-25.5181,-49.34414,DEV0096,M026,0
T003229,U395,2026-05-23T02:52:59.000601,8.13,-22.89091,-43.1449,DEV0380,M072,0
T003230,U159,2026-05-23T06:52:19.704207,15.76,-22.85676,-43.20837,DEV0659,M093,0
T003231,U189,2026-05-24T00:02:00.503080,174.82,-30.0415,-51.18756,DEV0144,M070,0
T003232,U174,2026-05-22T23:52:48.790388,230.32,-23.60512,-46.62671,DEV0277,M093,0
T003233,U009,2026-05-22T17:10:59.850914,167.16,-15.78759,-47.89284,DEV0253,U243,0
T003234,U221,2026-05-23T16:43:48.689757,28.4,-15.72471,-47.90377,DEV0408,U488,0
T003235,U237,2026-05-22T23:21:12.627332,11.4,-30.0269,-51.17866,DEV0385,U377,0
T003236,U083,2026-05-23T22:28:33.575414,19.3,-19.92541,-43.95468,DEV0473,M030,0
T003237,U148,2026-05-22T19:57:32.132796,9.88,-30.11004,-51.23842,DEV0581,U467,0
T003238,U102,2026-05-23T04:05:46.871253,17.43,-19.9327,-43.96884,DEV0470,M057,0
T003239,U338,2026-05-23T22:19:46.631985,65.74,-23.57302,-46.65725,DEV0145,U268,0
T003240,U103,2026-05-23T02:36:51.255216,2759.23,-15.71106,-47.98088,DEV0726,M083,1
T003241,U487,2026-05-23T03:35:54.388207,48.46,-23.55281,-46.64709,DEV0344,U423,0
T003242,U294,2026-05-23T10:10:00.299132,282.33,-25.48892,-49.3278,DEV0394,M067,0
T003243,U145,2026-05-23T01:54:20.560371,4.11,-23.59659,-46.58638,DEV0751,M061,0
T003244,U314,2026-05-23T17:40:11.443841,120.74,-19.90757,-43.92726,DEV0724,U130,0
T003245,U420,2026-05-23T04:12:02.112558,45.09,-23.55758,-46.62142,DEV0359,M023,0
T003246,U354,2026-05-23T07:48:23.153461,54.77,-25.31871,-49.32048,DEV0794,U148,0
T003247,U480,2026-05-22T20:45:16.051343,52.08,-25.45913,-49.22024,DEV0239,M010,0
T003248,U282,2026-05-23T07:48:12.701092,161.71,-30.02043,-51.27893,DEV0056,M081,0
T003249,U008,2026-05-23T03:05:20.082501,26.32,-12.89681,-38.481,DEV0161,M099,0
T003250,U370,2026-05-23T05:56:54.612099,15.19,-12.96609,-38.51854,DEV0431,M089,0
T003251,U212,2026-05-23T05:50:26.115745,209.59,-25.4828,-49.27419,DEV0685,U080,0
T003252,U089,2026-05-23T04:43:24.822561,3.61,-30.04009,-51.22084,DEV0009,M050,0
T003253,U125,2026-05-23T00:26:48.707884,1416.3,-19.90087,-44.0082,DEV0408,M059,0
T003254,U202,2026-05-23T04:13:13.275230,211.32,-25.51518,-49.25409,DEV0070,M040,0
T003255,U263,2026-05-23T08:15:47.808330,77.46,-12.98585,-38.3918,DEV0450,M069,0
T003256,U401,2026-05-22T23:29:48.745095,34.36,-19.92521,-43.90256,DEV0051,M022,0
T003257,U139,2026-05-23T12:04:22.272442,28.66,-25.50318,-49.25069,DEV0106,U061,0
T003258,U286,2026-05-23T06:37:06.153317,352.84,-19.81537,-43.87116,DEV0623,M085,0
T003259,U448,2026-05-23T11:18:09.752108,13.78,-30.06087,-51.23496,DEV0131,M010,0
T003260,U388,2026-05-22T19:56:46.096141,147.91,-15.76759,-47.9761,DEV0144,U316,0
T003261,U333,2026-05-23T23:54:08.561002,60.51,-15.7253,-47.98939,DEV0132,U007,0
T003262,U074,2026-05-23T06:43:08.460164,54.5,-12.98308,-38.44759,DEV0610,M053,0
T003263,U114,2026-05-23T09:26:05.691195,219.61,-19.9992,-43.97074,DEV0700,M065,0
T003264,U341,2026-05-23T05:15:49.218195,13.34,-29.96488,-51.22505,DEV0179,M028,0
T003265,U126,2026-05-23T04:37:33.231469,240.91,-22.854,-43.0987,DEV0036,U218,0
T003266,U055,2026-05-23T07:32:40.143979,81.99,-15.77467,-47.98087,DEV0331,U425,0
T003267,U247,2026-05-22T22:59:15.334171,85.11,-22.93624,-43.10255,DEV0250,M032,0
T003268,U416,2026-05-23T06:15:34.518784,52.06,-23.57911,-46.72977,DEV0714,M090,0
T003269,U299,2026-05-23T11:22:02.974920,252.02,-22.87201,-43.2113,DEV0320,M083,0
T003270,U107,2026-05-22T18:10:55.595810,28.62,-23.56357,-46.57513,DEV0453,U065,0
T003271,U431,2026-05-23T01:24:57.235833,100.14,-12.93828,-38.39498,DEV0455,M087,0
T003272,U350,2026-05-23T02:01:24.108739,13.88,-25.37491,-49.35333,DEV0696,M029,0
T003273,U377,2026-05-22T20:38:35.253574,715.99,-23.55515,-46.65398,DEV0180,M002,0
T003274,U271,2026-05-23T16:03:04.938812,119.69,-13.018,-38.54488,DEV0005,M072,0
T003275,U295,2026-05-23T05:38:48.850584,343.14,-13.09994,-38.52018,DEV0146,M022,1
T003276,U353,2026-05-22T19:40:01.789999,187.43,-30.00109,-51.2731,DEV0627,M096,0
T003277,U395,2026-05-23T03:56:56.617562,55.21,-22.94681,-43.15648,DEV0380,U285,0
T003278,U137,2026-05-23T20:19:44.318671,58.03,-13.0314,-38.46203,DEV0350,M005,0
T003279,U441,2026-05-22T23:57:14.037733,11.45,-23.58769,-46.61714,DEV0762,M034,0
T003280,U196,2026-05-23T17:52:07.088561,8.0,-15.81894,-47.87089,DEV0653,M090,0
T003281,U350,2026-05-23T02:55:25.015629,37.2,-25.44621,-49.26671,DEV0696,M092,0
T003282,U418,2026-05-23T03:13:53.694461,418.33,-23.58251,-46.61797,DEV0115,M081,0
T003283,U014,2026-05-23T10:45:59.435802,1.82,-25.43858,-49.21456,DEV0505,M022,0
T003284,U332,2026-05-22T18:58:54.407126,22.96,-12.89756,-38.53748,DEV0379,M040,0
T003285,U045,2026-05-22T18:06:17.324594,87.83,-30.02016,-51.21307,DEV0554,U067,0
T003286,U429,2026-05-23T11:39:21.117595,586.89,-23.47538,-46.67796,DEV0287,M050,0
T003287,U326,2026-05-22T21:54:18.129643,285.32,-12.93923,-38.58,DEV0376,M070,0
T003288,U177,2026-05-23T17:46:40.482653,12.91,-25.45203,-49.27927,DEV0096,M090,0
T003289,U019,2026-05-23T14:37:04.704679,10.78,-25.39647,-49.28207,DEV0092,M029,0
T003290,U338,2026-05-24T01:27:19.484736,304.64,-23.54287,-46.57804,DEV0145,M069,0
T003291,U180,2026-05-23T12:54:54.355150,204.83,-23.60354,-46.55958,DEV0798,U233,0
T003292,U149,2026-05-22T22:35:38.019239,29.89,-29.94054,-51.27608,DEV0076,U203,0
T003293,U019,2026-05-23T17:41:24.142534,199.77,-25.33281,-49.27283,DEV0092,M012,1
T003294,U030,2026-05-23T08:13:30.978423,48.45,-23.0165,-43.13878,DEV0217,M034,0
T003295,U453,2026-05-23T04:11:54.771099,239.47,-15.73932,-48.01747,DEV0592,M062,0
T003296,U047,2026-05-22T16:21:21.964701,301.1,-23.5189,-46.67368,DEV0564,U289,0
T003297,U492,2026-05-22T20:17:39.633246,27.98,-25.43961,-49.23984,DEV0772,U228,0
T003298,U136,2026-05-23T20:03:29.223858,42.34,-12.96159,-38.54641,DEV0103,M084,0
T003299,U094,2026-05-23T06:05:59.535078,4.19,-15.65442,-47.86966,DEV0227,M073,0
T003300,U038,2026-05-22T18:52:43.842010,29.35,-25.3683,-49.25952,DEV0033,M024,0
T003301,U010,2026-05-23T03:40:37.861922,103.02,-23.57681,-46.61038,DEV0475,M047,0
T003302,U367,2026-05-22T21:17:16.310043,33.67,-15.76968,-48.04103,DEV0420,M006,0
T003303,U084,2026-05-22T21:00:01.282675,7.31,-29.9975,-51.24376,DEV0298,U018,0
T003304,U082,2026-05-23T15:17:39.730771,182.4,-30.02337,-51.22633,DEV0338,M073,0
T003305,U068,2026-05-23T09:14:36.755295,33.78,-25.41247,-49.32812,DEV0566,M037,0
T003306,U447,2026-05-23T06:05:31.113021,100.07,-19.97176,-43.93494,DEV0616,M018,0
T003307,U271,2026-05-23T16:05:02.229438,16.5,-13.1009,-38.53513,DEV0005,M058,0
T003308,U233,2026-05-22T23:47:37.238126,87.86,-30.06972,-51.33243,DEV0177,U196,0
T003309,U369,2026-05-22T23:28:10.784321,65175.04,-30.03882,-51.25034,DEV0371,M046,1
T003310,U002,2026-05-22T19:26:38.375664,192.04,-19.79361,-43.84681,DEV0072,U404,0
T003311,U371,2026-05-23T04:06:45.602059,244.5,-23.49901,-46.65401,DEV0202,M029,0
T003312,U403,2026-05-23T08:07:32.894040,296.18,-15.84168,-47.94913,DEV0288,M007,0
T003313,U164,2026-05-23T03:49:53.402615,224.14,-12.9807,-38.50602,DEV0691,M043,0
T003314,U493,2026-05-22T19:36:55.505243,128.77,-25.33881,-49.29884,DEV0575,M049,0
T003315,U497,2026-05-22T23:12:44.586630,2.83,-15.71114,-48.04491,DEV0517,M068,0
T003316,U473,2026-05-22T17:26:02.446757,79712.04,-12.93598,-38.46353,DEV0426,M083,1
T003317,U053,2026-05-22T21:06:05.661728,10.76,-15.80157,-47.98286,DEV0646,M011,0
T003318,U291,2026-05-22T23:35:01.830712,127.7,-30.08388,-51.19576,DEV0273,M038,0
T003319,U187,2026-05-23T03:39:17.359601,35.12,-12.94107,-38.37888,DEV0069,U196,0
T003320,U245,2026-05-23T14:14:16.899222,59.46,-23.59815,-46.61082,DEV0488,M001,0
T003321,U332,2026-05-22T19:11:21.674675,139.34,-12.99354,-38.53292,DEV0379,M085,0
T003322,U106,2026-05-23T05:12:12.156958,212.33,-15.72885,-47.93897,DEV0609,U127,0
T003323,U401,2026-05-22T23:38:14.330870,164.51,-19.98467,-43.91596,DEV0051,U357,0
T003324,U284,2026-05-22T16:35:23.175555,22.02,-22.91431,-43.18562,DEV0365,U498,0
T003325,U066,2026-05-23T00:31:19.238230,48.03,-12.89477,-38.56935,DEV0625,U350,0
T003326,U294,2026-05-23T11:19:15.242310,360.88,-25.46307,-49.23718,DEV0394,M055,0
T003327,U330,2026-05-23T10:05:09.620898,3.08,-23.57227,-46.64365,DEV0229,M073,0
T003328,U130,2026-05-23T09:08:54.741838,25.49,-15.71981,-47.95972,DEV0051,M005,0
T003329,U035,2026-05-22T22:19:02.427217,184.78,-19.9633,-43.87266,DEV0419,M071,0
T003330,U276,2026-05-22T20:42:02.660251,124.92,-23.53152,-46.6987,DEV0794,U471,0
T003331,U218,2026-05-23T15:46:09.152899,175.36,-23.48734,-46.56117,DEV0373,M029,0
T003332,U132,2026-05-23T02:51:56.796542,15.75,-22.96542,-43.13573,DEV0570,M082,0
T003333,U167,2026-05-23T06:29:56.558750,63.34,-12.87565,-38.55552,DEV0012,M065,0
T003334,U297,2026-05-23T12:09:20.955304,14.14,-23.51327,-46.6743,DEV0748,M066,0
T003335,U034,2026-05-22T19:16:03.831085,39.08,-30.08816,-51.29884,DEV0139,U285,0
T003336,U491,2026-05-23T04:57:32.451975,32.55,-15.74091,-47.82897,DEV0226,U041,0
T003337,U169,2026-05-23T09:52:59.058877,31.13,-19.94092,-43.91006,DEV0727,M012,0
T003338,U239,2026-05-23T16:56:16.408973,421.67,-13.00022,-38.54034,DEV0645,U369,0
T003339,U450,2026-05-23T18:43:30.042056,3.83,-15.76776,-47.95416,DEV0524,U392,0
T003340,U292,2026-05-23T02:38:08.590694,6.32,-22.93551,-43.19256,DEV0126,U476,0
T003341,U419,2026-05-22T20:21:05.111298,16.24,-23.62113,-46.61815,DEV0552,M069,0
T003342,U041,2026-05-23T04:46:26.348927,64.82,-19.97015,-43.9251,DEV0547,M034,0
T003343,U115,2026-05-23T03:56:09.947490,19.42,-29.97256,-51.25267,DEV0253,M035,0
T003344,U252,2026-05-22T21:54:13.639223,57189.51,-30.02845,-51.2929,DEV0207,U158,1
T003345,U376,2026-05-22T22:48:00.992537,28.2,-19.88402,-43.89415,DEV0763,M048,0
T003346,U490,2026-05-23T01:57:23.334857,359.71,-30.10511,-51.19069,DEV0302,M094,0
T003347,U345,2026-05-23T12:48:52.127133,162.43,-23.53171,-46.7423,DEV0411,U091,0
T003348,U012,2026-05-23T13:53:42.858249,35.28,-30.04161,-51.23119,DEV0190,M053,0
T003349,U004,2026-05-22T22:59:19.983236,311.25,-19.85244,-43.9018,DEV0459,M025,0
T003350,U360,2026-05-23T05:11:34.861015,174.89,-30.08038,-51.16616,DEV0616,M095,0
T003351,U385,2026-05-23T01:57:15.268924,251.27,-15.7301,-47.90269,DEV0215,M003,0
T003352,U062,2026-05-23T07:34:14.188415,32.57,-30.10702,-51.23232,DEV0374,M029,0
T003353,U253,2026-05-23T07:18:41.843976,197.11,-15.71996,-47.88352,DEV0578,U173,0
T003354,U335,2026-05-23T03:10:16.423133,191.46,-30.06304,-51.21121,DEV0616,M092,0
T003355,U321,2026-05-23T06:25:49.786670,12.11,-22.96033,-43.29192,DEV0596,M057,0
T003356,U083,2026-05-23T23:24:51.879259,36.85,-19.96771,-44.00222,DEV0473,M062,0
T003357,U322,2026-05-23T04:37:13.731174,365.89,-12.99443,-38.64677,DEV0329,M045,0
T003358,U146,2026-05-23T02:03:45.657364,59.03,-15.7744,-47.89066,DEV0118,M086,0
T003359,U246,2026-05-23T13:07:01.932265,39.01,-25.44631,-49.28258,DEV0095,M059,0
T003360,U034,2026-05-22T21:53:15.237215,100.19,-30.05456,-51.1927,DEV0139,M057,0
T003361,U245,2026-05-23T15:55:49.151175,339.58,-23.5701,-46.64681,DEV0488,M043,0
T003362,U495,2026-05-23T17:45:25.002123,32.59,-19.87127,-43.89432,DEV0226,U092,0
T003363,U489,2026-05-22T23:28:08.824487,133.46,-25.43902,-49.39946,DEV0710,M044,0
T003364,U390,2026-05-22T17:39:11.679133,19.08,-29.99226,-51.29073,DEV0194,U145,0
T003365,U269,2026-05-23T11:26:21.933383,234.85,-19.98281,-43.8993,DEV0093,M004,0
T003366,U447,2026-05-23T07:27:56.423312,177.17,-19.86501,-43.87246,DEV0616,M043,0
T003367,U457,2026-05-22T17:11:19.435146,303.93,-30.02701,-51.22753,DEV0571,M027,0
T003368,U351,2026-05-23T20:40:29.771964,68.16,-12.95702,-38.52102,DEV0157,M089,0
T003369,U395,2026-05-23T07:07:17.526217,302.02,-22.90561,-43.20116,DEV0380,M032,0
T003370,U396,2026-05-23T04:02:47.519945,63.36,-30.02059,-51.26842,DEV0476,M081,0
T003371,U255,2026-05-23T08:35:22.558301,1.84,-22.79907,-43.2073,DEV0306,M049,0
T003372,U442,2026-05-23T13:39:35.082724,359.99,-25.38189,-49.27898,DEV0467,M058,0
T003373,U379,2026-05-23T12:03:21.119759,41.85,-19.85022,-43.96178,DEV0662,M043,0
T003374,U349,2026-05-23T03:53:16.465990,7.44,-30.08752,-51.17027,DEV0228,M021,0
T003375,U361,2026-05-22T22:22:07.114822,505.2,-25.35593,-49.28221,DEV0356,M064,0
T003376,U368,2026-05-23T12:32:20.280162,304.27,-23.43259,-46.63374,DEV0001,M002,1
T003377,U039,2026-05-23T10:12:32.341073,409.58,-30.03983,-51.25182,DEV0574,M002,0
T003378,U292,2026-05-23T03:39:11.308108,82.86,-22.91127,-43.29804,DEV0126,M058,0
T003379,U062,2026-05-23T07:39:19.408240,53.22,-30.10032,-51.3022,DEV0374,M097,0
T003380,U103,2026-05-23T05:13:32.982498,828.7,-15.72783,-47.89964,DEV0670,M053,0
T003381,U329,2026-05-23T01:56:24.144354,19.53,-25.51945,-49.2836,DEV0349,M026,0
T003382,U393,2026-05-22T17:55:44.959527,126.94,-12.95413,-38.46344,DEV0055,U279,0
T003383,U397,2026-05-23T18:04:06.655543,56.05,-30.13389,-51.20197,DEV0349,M011,0
T003384,U489,2026-05-23T00:43:32.081006,1894.77,-25.42864,-49.25613,DEV0710,U385,0
T003385,U328,2026-05-23T13:48:14.844429,300.38,-23.57295,-46.67417,DEV0296,M014,0
T003386,U154,2026-05-23T06:43:29.421832,36.75,-23.00536,-43.19288,DEV0474,U419,0
